name,frame,angle,dilation,regions,pathCells,fill,segments,failure
grape,portrait-52x92,75,2,8,208,0.0435,20,""
grape,portrait-52x92,90,1,8,880,0.1839,62,""
grape,portrait-52x92,90,2,8,576,0.1204,43,""
grape,portrait-52x92,105,1,8,580,0.1212,42,""
grape,portrait-52x92,105,2,8,208,0.0435,20,""
grape,portrait-52x92,120,1,8,408,0.0853,33,""
grape,portrait-52x92,120,2,6,120,0.0251,12,""
grape,portrait-52x92,135,1,8,368,0.0769,27,""
grape,portrait-52x92,135,2,2,40,0.0084,3,""
grape,portrait-52x92,150,1,8,408,0.0853,32,""
grape,portrait-52x92,150,2,6,120,0.0251,15,""
grape,portrait-52x92,165,1,8,572,0.1196,34,""
grape,portrait-52x92,165,2,8,208,0.0435,25,""
house,square-78,0,1,2,3936,0.6469,273,""
house,square-78,0,2,2,3232,0.5312,229,""
house,square-78,15,1,2,2548,0.4188,188,""
house,square-78,15,2,2,2128,0.3498,166,""
house,square-78,30,1,2,2040,0.3353,138,""
house,square-78,30,2,2,1644,0.2702,122,""
house,square-78,45,1,2,1960,0.3222,130,""
house,square-78,45,2,2,1572,0.2584,112,""
house,square-78,60,1,2,2040,0.3353,150,""
house,square-78,60,2,2,1644,0.2702,127,""
house,square-78,75,1,2,2548,0.4188,149,""
house,square-78,75,2,2,2128,0.3498,135,""
house,square-78,90,1,2,3936,0.6469,281,""
house,square-78,90,2,2,3232,0.5312,228,""
house,square-78,105,1,2,2548,0.4188,181,""
house,square-78,105,2,2,2128,0.3498,147,""
house,square-78,120,1,2,2040,0.3353,135,""
house,square-78,120,2,2,1644,0.2702,108,""
house,square-78,135,1,2,1960,0.3222,139,""
house,square-78,135,2,2,1572,0.2584,94,""
house,square-78,150,1,2,2040,0.3353,147,""
house,square-78,150,2,2,1644,0.2702,107,""
house,square-78,165,1,2,2548,0.4188,160,""
house,square-78,165,2,2,2128,0.3498,145,""
house,square-60,0,1,2,2208,0.6133,141,""
house,square-60,0,2,2,1840,0.5111,131,""
house,square-60,15,1,2,1420,0.3944,94,""
house,square-60,15,2,2,1104,0.3067,76,""
house,square-60,30,1,2,1128,0.3133,73,""
house,square-60,30,2,2,836,0.2322,56,""
house,square-60,45,1,2,1084,0.3011,74,""
house,square-60,45,2,2,776,0.2156,60,""
house,square-60,60,1,2,1128,0.3133,76,""
house,square-60,60,2,2,836,0.2322,65,""
house,square-60,75,1,2,1420,0.3944,99,""
house,square-60,75,2,2,1104,0.3067,69,""
house,square-60,90,1,2,2208,0.6133,135,""
house,square-60,90,2,2,1840,0.5111,150,""
house,square-60,105,1,2,1420,0.3944,94,""
house,square-60,105,2,2,1104,0.3067,83,""
house,square-60,120,1,2,1128,0.3133,63,""
house,square-60,120,2,2,836,0.2322,55,""
house,square-60,135,1,2,1084,0.3011,70,""
house,square-60,135,2,2,776,0.2156,56,""
house,square-60,150,1,2,1128,0.3133,76,""
house,square-60,150,2,2,836,0.2322,61,""
house,square-60,165,1,2,1420,0.3944,86,""
house,square-60,165,2,2,1104,0.3067,68,""
house,portrait-72x120,0,1,2,3680,0.4259,242,""
house,portrait-72x120,0,2,2,3176,0.3676,195,""
house,portrait-72x120,15,1,2,2284,0.2644,149,""
house,portrait-72x120,15,2,2,1908,0.2208,136,""
house,portrait-72x120,30,1,2,1772,0.2051,111,""
house,portrait-72x120,30,2,2,1392,0.1611,102,""
house,portrait-72x120,45,1,2,1644,0.1903,108,""
house,portrait-72x120,45,2,2,1292,0.1495,98,""
house,portrait-72x120,60,1,2,1720,0.1991,115,""
house,portrait-72x120,60,2,2,1360,0.1574,98,""
house,portrait-72x120,75,1,2,2136,0.2472,125,""
house,portrait-72x120,75,2,2,1756,0.2032,128,""
house,portrait-72x120,90,1,2,3312,0.3833,235,""
house,portrait-72x120,90,2,2,2664,0.3083,193,""
house,portrait-72x120,105,1,2,2136,0.2472,151,""
house,portrait-72x120,105,2,2,1756,0.2032,113,""
house,portrait-72x120,120,1,2,1720,0.1991,111,""
house,portrait-72x120,120,2,2,1360,0.1574,82,""
house,portrait-72x120,135,1,2,1644,0.1903,103,""
house,portrait-72x120,135,2,2,1292,0.1495,82,""
house,portrait-72x120,150,1,2,1772,0.2051,98,""
house,portrait-72x120,150,2,2,1392,0.1611,73,""
house,portrait-72x120,165,1,2,2284,0.2644,147,""
house,portrait-72x120,165,2,2,1908,0.2208,131,""
house,portrait-60x100,0,1,2,2504,0.4173,183,""
house,portrait-60x100,0,2,2,2032,0.3387,149,""
house,portrait-60x100,15,1,2,1508,0.2513,107,""
house,portrait-60x100,15,2,2,1204,0.2007,82,""
house,portrait-60x100,30,1,2,1160,0.1933,64,""
house,portrait-60x100,30,2,2,860,0.1433,55,""
house,portrait-60x100,45,1,2,1084,0.1807,74,""
house,portrait-60x100,45,2,2,776,0.1293,60,""
house,portrait-60x100,60,1,2,1128,0.1880,76,""
house,portrait-60x100,60,2,2,836,0.1393,65,""
house,portrait-60x100,75,1,2,1420,0.2367,99,""
house,portrait-60x100,75,2,2,1104,0.1840,69,""
house,portrait-60x100,90,1,2,2208,0.3680,135,""
house,portrait-60x100,90,2,2,1840,0.3067,150,""
house,portrait-60x100,105,1,2,1420,0.2367,94,""
house,portrait-60x100,105,2,2,1104,0.1840,83,""
house,portrait-60x100,120,1,2,1128,0.1880,63,""
house,portrait-60x100,120,2,2,836,0.1393,55,""
house,portrait-60x100,135,1,2,1084,0.1807,70,""
house,portrait-60x100,135,2,2,776,0.1293,56,""
house,portrait-60x100,150,1,2,1160,0.1933,84,""
house,portrait-60x100,150,2,2,860,0.1433,61,""
house,portrait-60x100,165,1,2,1508,0.2513,112,""
house,portrait-60x100,165,2,2,1204,0.2007,68,""
house,portrait-52x92,0,1,2,1824,0.3813,124,""
house,portrait-52x92,0,2,2,1440,0.3010,97,""
house,portrait-52x92,15,1,2,1092,0.2283,70,""
house,portrait-52x92,15,2,2,820,0.1714,58,""
house,portrait-52x92,30,1,2,840,0.1756,62,""
house,portrait-52x92,30,2,2,568,0.1187,47,""
house,portrait-52x92,45,1,2,800,0.1672,50,""
house,portrait-52x92,45,2,2,540,0.1129,39,""
house,portrait-52x92,60,1,2,820,0.1714,58,""
house,portrait-52x92,60,2,2,548,0.1145,36,""
house,portrait-52x92,75,1,2,1024,0.2140,64,""
house,portrait-52x92,75,2,2,744,0.1555,46,""
house,portrait-52x92,90,1,2,1576,0.3294,105,""
house,portrait-52x92,90,2,2,1296,0.2709,79,""
house,portrait-52x92,105,1,2,1024,0.2140,83,""
house,portrait-52x92,105,2,2,744,0.1555,45,""
house,portrait-52x92,120,1,2,820,0.1714,58,""
house,portrait-52x92,120,2,2,548,0.1145,36,""
house,portrait-52x92,135,1,2,800,0.1672,58,""
house,portrait-52x92,135,2,2,540,0.1129,34,""
house,portrait-52x92,150,1,2,840,0.1756,60,""
house,portrait-52x92,150,2,2,568,0.1187,44,""
house,portrait-52x92,165,1,2,1092,0.2283,85,""
house,portrait-52x92,165,2,2,820,0.1714,52,""
leaf,square-78,0,1,1,2888,0.4747,187,""
leaf,square-78,0,2,1,2504,0.4116,155,""
leaf,square-78,15,1,1,1872,0.3077,132,""
leaf,square-78,15,2,1,1600,0.2630,107,""
leaf,square-78,30,1,1,1480,0.2433,105,""
leaf,square-78,30,2,1,1224,0.2012,92,""
leaf,square-78,45,1,1,1368,0.2249,91,""
leaf,square-78,45,2,1,1092,0.1795,73,""
leaf,square-78,60,1,1,1488,0.2446,92,""
leaf,square-78,60,2,1,1216,0.1999,81,""
leaf,square-78,75,1,1,1868,0.3070,141,""
leaf,square-78,75,2,1,1584,0.2604,104,""
leaf,square-78,90,1,1,2888,0.4747,171,""
leaf,square-78,90,2,1,2504,0.4116,174,""
leaf,square-78,105,1,1,1872,0.3077,118,""
leaf,square-78,105,2,1,1600,0.2630,104,""
leaf,square-78,120,1,1,1480,0.2433,94,""
leaf,square-78,120,2,1,1224,0.2012,87,""
leaf,square-78,135,1,1,1368,0.2249,81,""
leaf,square-78,135,2,1,1092,0.1795,79,""
leaf,square-78,150,1,1,1488,0.2446,102,""
leaf,square-78,150,2,1,1216,0.1999,67,""
leaf,square-78,165,1,1,1868,0.3070,120,""
leaf,square-78,165,2,1,1584,0.2604,105,""
leaf,square-60,0,1,1,1640,0.4556,108,""
leaf,square-60,0,2,1,1348,0.3744,76,""
leaf,square-60,15,1,1,1044,0.2900,95,""
leaf,square-60,15,2,1,832,0.2311,66,""
leaf,square-60,30,1,1,836,0.2322,52,""
leaf,square-60,30,2,1,632,0.1756,36,""
leaf,square-60,45,1,1,740,0.2056,46,""
leaf,square-60,45,2,1,568,0.1578,34,""
leaf,square-60,60,1,1,828,0.2300,53,""
leaf,square-60,60,2,1,600,0.1667,33,""
leaf,square-60,75,1,1,1044,0.2900,58,""
leaf,square-60,75,2,1,820,0.2278,68,""
leaf,square-60,90,1,1,1640,0.4556,113,""
leaf,square-60,90,2,1,1348,0.3744,83,""
leaf,square-60,105,1,1,1044,0.2900,74,""
leaf,square-60,105,2,1,832,0.2311,61,""
leaf,square-60,120,1,1,836,0.2322,58,""
leaf,square-60,120,2,1,632,0.1756,36,""
leaf,square-60,135,1,1,740,0.2056,43,""
leaf,square-60,135,2,1,568,0.1578,32,""
leaf,square-60,150,1,1,828,0.2300,49,""
leaf,square-60,150,2,1,600,0.1667,53,""
leaf,square-60,165,1,1,1044,0.2900,79,""
leaf,square-60,165,2,1,820,0.2278,65,""
leaf,portrait-72x120,0,1,1,2424,0.2806,202,""
leaf,portrait-72x120,0,2,1,2084,0.2412,135,""
leaf,portrait-72x120,15,1,1,1592,0.1843,100,""
leaf,portrait-72x120,15,2,1,1308,0.1514,107,""
leaf,portrait-72x120,30,1,1,1236,0.1431,80,""
leaf,portrait-72x120,30,2,1,1032,0.1194,73,""
leaf,portrait-72x120,45,1,1,1148,0.1329,77,""
leaf,portrait-72x120,45,2,1,928,0.1074,71,""
leaf,portrait-72x120,60,1,1,1232,0.1426,79,""
leaf,portrait-72x120,60,2,1,1000,0.1157,69,""
leaf,portrait-72x120,75,1,1,1576,0.1824,116,""
leaf,portrait-72x120,75,2,1,1280,0.1481,80,""
leaf,portrait-72x120,90,1,1,2424,0.2806,155,""
leaf,portrait-72x120,90,2,1,2084,0.2412,144,""
leaf,portrait-72x120,105,1,1,1592,0.1843,91,""
leaf,portrait-72x120,105,2,1,1308,0.1514,92,""
leaf,portrait-72x120,120,1,1,1236,0.1431,79,""
leaf,portrait-72x120,120,2,1,1032,0.1194,67,""
leaf,portrait-72x120,135,1,1,1148,0.1329,78,""
leaf,portrait-72x120,135,2,1,928,0.1074,60,""
leaf,portrait-72x120,150,1,1,1232,0.1426,72,""
leaf,portrait-72x120,150,2,1,1000,0.1157,65,""
leaf,portrait-72x120,165,1,1,1576,0.1824,110,""
leaf,portrait-72x120,165,2,1,1280,0.1481,92,""
leaf,portrait-60x100,0,1,1,1640,0.2733,108,""
leaf,portrait-60x100,0,2,1,1348,0.2247,76,""
leaf,portrait-60x100,15,1,1,1044,0.1740,95,""
leaf,portrait-60x100,15,2,1,832,0.1387,66,""
leaf,portrait-60x100,30,1,1,836,0.1393,52,""
leaf,portrait-60x100,30,2,1,632,0.1053,36,""
leaf,portrait-60x100,45,1,1,740,0.1233,46,""
leaf,portrait-60x100,45,2,1,568,0.0947,34,""
leaf,portrait-60x100,60,1,1,828,0.1380,53,""
leaf,portrait-60x100,60,2,1,600,0.1000,33,""
leaf,portrait-60x100,75,1,1,1044,0.1740,58,""
leaf,portrait-60x100,75,2,1,820,0.1367,68,""
leaf,portrait-60x100,90,1,1,1640,0.2733,113,""
leaf,portrait-60x100,90,2,1,1348,0.2247,83,""
leaf,portrait-60x100,105,1,1,1044,0.1740,74,""
leaf,portrait-60x100,105,2,1,832,0.1387,61,""
leaf,portrait-60x100,120,1,1,836,0.1393,58,""
leaf,portrait-60x100,120,2,1,632,0.1053,36,""
leaf,portrait-60x100,135,1,1,740,0.1233,43,""
leaf,portrait-60x100,135,2,1,568,0.0947,32,""
leaf,portrait-60x100,150,1,1,828,0.1380,49,""
leaf,portrait-60x100,150,2,1,600,0.1000,53,""
leaf,portrait-60x100,165,1,1,1044,0.1740,79,""
leaf,portrait-60x100,165,2,1,820,0.1367,65,""
leaf,portrait-52x92,0,1,1,1168,0.2441,77,""
leaf,portrait-52x92,0,2,1,948,0.1982,63,""
leaf,portrait-52x92,15,1,1,736,0.1538,42,""
leaf,portrait-52x92,15,2,1,600,0.1254,46,""
leaf,portrait-52x92,30,1,1,584,0.1221,37,""
leaf,portrait-52x92,30,2,1,460,0.0962,29,""
leaf,portrait-52x92,45,1,1,536,0.1120,40,""
leaf,portrait-52x92,45,2,1,388,0.0811,19,""
leaf,portrait-52x92,60,1,1,604,0.1263,41,""
leaf,portrait-52x92,60,2,1,428,0.0895,31,""
leaf,portrait-52x92,75,1,1,744,0.1555,50,""
leaf,portrait-52x92,75,2,1,552,0.1154,44,""
leaf,portrait-52x92,90,1,1,1168,0.2441,72,""
leaf,portrait-52x92,90,2,1,948,0.1982,87,""
leaf,portrait-52x92,105,1,1,736,0.1538,42,""
leaf,portrait-52x92,105,2,1,600,0.1254,37,""
leaf,portrait-52x92,120,1,1,584,0.1221,48,""
leaf,portrait-52x92,120,2,1,460,0.0962,28,""
leaf,portrait-52x92,135,1,1,536,0.1120,42,""
leaf,portrait-52x92,135,2,1,388,0.0811,26,""
leaf,portrait-52x92,150,1,1,604,0.1263,41,""
leaf,portrait-52x92,150,2,1,428,0.0895,26,""
leaf,portrait-52x92,165,1,1,744,0.1555,60,""
leaf,portrait-52x92,165,2,1,552,0.1154,43,""
rabbit,square-78,0,1,3,2520,0.4142,187,""
rabbit,square-78,0,2,3,2044,0.3360,134,""
rabbit,square-78,15,1,3,1672,0.2748,110,""
rabbit,square-78,15,2,3,1248,0.2051,76,""
rabbit,square-78,30,1,3,1320,0.2170,91,""
rabbit,square-78,30,2,3,948,0.1558,54,""
rabbit,square-78,45,1,3,1248,0.2051,89,""
rabbit,square-78,45,2,3,916,0.1506,58,""
rabbit,square-78,60,1,3,1316,0.2163,92,""
rabbit,square-78,60,2,3,980,0.1611,63,""
rabbit,square-78,75,1,3,1648,0.2709,111,""
rabbit,square-78,75,2,3,1280,0.2104,100,""
rabbit,square-78,90,1,3,2520,0.4142,146,""
rabbit,square-78,90,2,3,2044,0.3360,137,""
rabbit,square-78,105,1,3,1672,0.2748,103,""
rabbit,square-78,105,2,3,1248,0.2051,100,""
rabbit,square-78,120,1,3,1320,0.2170,89,""
rabbit,square-78,120,2,3,948,0.1558,69,""
rabbit,square-78,135,1,3,1248,0.2051,78,""
rabbit,square-78,135,2,3,916,0.1506,58,""
rabbit,square-78,150,1,3,1316,0.2163,102,""
rabbit,square-78,150,2,3,980,0.1611,69,""
rabbit,square-78,165,1,3,1648,0.2709,90,""
rabbit,square-78,165,2,3,1280,0.2104,78,""
rabbit,square-60,0,1,3,1400,0.3889,91,""
rabbit,square-60,0,2,3,1012,0.2811,79,""
rabbit,square-60,15,1,3,904,0.2511,63,""
rabbit,square-60,15,2,2,528,0.1467,38,""
rabbit,square-60,30,1,3,704,0.1956,53,""
rabbit,square-60,30,2,1,368,0.1022,23,""
rabbit,square-60,45,1,3,652,0.1811,41,""
rabbit,square-60,45,2,1,320,0.0889,24,""
rabbit,square-60,60,1,3,712,0.1978,50,""
rabbit,square-60,60,2,1,360,0.1000,16,""
rabbit,square-60,75,1,3,892,0.2478,54,""
rabbit,square-60,75,2,2,552,0.1533,27,""
rabbit,square-60,90,1,3,1400,0.3889,104,""
rabbit,square-60,90,2,3,1012,0.2811,73,""
rabbit,square-60,105,1,3,904,0.2511,54,""
rabbit,square-60,105,2,2,528,0.1467,30,""
rabbit,square-60,120,1,3,704,0.1956,54,""
rabbit,square-60,120,2,1,368,0.1022,19,""
rabbit,square-60,135,1,3,652,0.1811,32,""
rabbit,square-60,135,2,1,320,0.0889,18,""
rabbit,square-60,150,1,3,712,0.1978,55,""
rabbit,square-60,150,2,1,360,0.1000,18,""
rabbit,square-60,165,1,3,892,0.2478,49,""
rabbit,square-60,165,2,2,552,0.1533,43,""
rabbit,portrait-72x120,0,1,3,2088,0.2417,151,""
rabbit,portrait-72x120,0,2,3,1696,0.1963,113,""
rabbit,portrait-72x120,15,1,3,1360,0.1574,98,""
rabbit,portrait-72x120,15,2,3,1048,0.1213,70,""
rabbit,portrait-72x120,30,1,3,1096,0.1269,75,""
rabbit,portrait-72x120,30,2,3,768,0.0889,61,""
rabbit,portrait-72x120,45,1,3,1024,0.1185,76,""
rabbit,portrait-72x120,45,2,3,640,0.0741,46,""
rabbit,portrait-72x120,60,1,3,1108,0.1282,78,""
rabbit,portrait-72x120,60,2,3,812,0.0940,52,""
rabbit,portrait-72x120,75,1,3,1472,0.1704,112,""
rabbit,portrait-72x120,75,2,3,1120,0.1296,71,""
rabbit,portrait-72x120,90,1,3,2328,0.2694,146,""
rabbit,portrait-72x120,90,2,3,1904,0.2204,132,""
rabbit,portrait-72x120,105,1,3,1448,0.1676,91,""
rabbit,portrait-72x120,105,2,3,1120,0.1296,67,""
rabbit,portrait-72x120,120,1,3,1132,0.1310,64,""
rabbit,portrait-72x120,120,2,3,812,0.0940,60,""
rabbit,portrait-72x120,135,1,3,1024,0.1185,67,""
rabbit,portrait-72x120,135,2,3,640,0.0741,47,""
rabbit,portrait-72x120,150,1,3,1076,0.1245,70,""
rabbit,portrait-72x120,150,2,3,788,0.0912,57,""
rabbit,portrait-72x120,165,1,3,1364,0.1579,83,""
rabbit,portrait-72x120,165,2,3,1020,0.1181,64,""
rabbit,portrait-60x100,0,1,3,1400,0.2333,91,""
rabbit,portrait-60x100,0,2,3,1012,0.1687,79,""
rabbit,portrait-60x100,15,1,3,904,0.1507,63,""
rabbit,portrait-60x100,15,2,2,528,0.0880,38,""
rabbit,portrait-60x100,30,1,3,704,0.1173,53,""
rabbit,portrait-60x100,30,2,1,368,0.0613,23,""
rabbit,portrait-60x100,45,1,3,652,0.1087,41,""
rabbit,portrait-60x100,45,2,1,320,0.0533,24,""
rabbit,portrait-60x100,60,1,3,724,0.1207,53,""
rabbit,portrait-60x100,60,2,1,372,0.0620,32,""
rabbit,portrait-60x100,75,1,3,956,0.1593,68,""
rabbit,portrait-60x100,75,2,3,632,0.1053,42,""
rabbit,portrait-60x100,90,1,3,1532,0.2553,96,""
rabbit,portrait-60x100,90,2,3,1180,0.1967,72,""
rabbit,portrait-60x100,105,1,3,944,0.1573,64,""
rabbit,portrait-60x100,105,2,3,628,0.1047,43,""
rabbit,portrait-60x100,120,1,3,720,0.1200,49,""
rabbit,portrait-60x100,120,2,2,416,0.0693,22,""
rabbit,portrait-60x100,135,1,3,652,0.1087,32,""
rabbit,portrait-60x100,135,2,1,320,0.0533,18,""
rabbit,portrait-60x100,150,1,3,712,0.1187,55,""
rabbit,portrait-60x100,150,2,1,360,0.0600,18,""
rabbit,portrait-60x100,165,1,3,892,0.1487,49,""
rabbit,portrait-60x100,165,2,2,552,0.0920,43,""
rabbit,portrait-52x92,0,1,3,988,0.2065,60,""
rabbit,portrait-52x92,0,2,3,688,0.1438,38,""
rabbit,portrait-52x92,15,1,3,628,0.1313,47,""
rabbit,portrait-52x92,15,2,1,280,0.0585,17,""
rabbit,portrait-52x92,30,1,4,460,0.0962,27,""
rabbit,portrait-52x92,30,2,1,216,0.0452,10,""
rabbit,portrait-52x92,45,1,3,464,0.0970,32,""
rabbit,portrait-52x92,45,2,1,244,0.0510,13,""
rabbit,portrait-52x92,60,1,3,492,0.1028,34,""
rabbit,portrait-52x92,60,2,1,224,0.0468,12,""
rabbit,portrait-52x92,75,1,3,684,0.1430,46,""
rabbit,portrait-52x92,75,2,1,368,0.0769,26,""
rabbit,portrait-52x92,90,1,3,1096,0.2291,62,""
rabbit,portrait-52x92,90,2,3,796,0.1664,58,""
rabbit,portrait-52x92,105,1,3,660,0.1380,46,""
rabbit,portrait-52x92,105,2,2,336,0.0702,14,""
rabbit,portrait-52x92,120,1,4,512,0.1070,42,""
rabbit,portrait-52x92,120,2,1,232,0.0485,13,""
rabbit,portrait-52x92,135,1,3,464,0.0970,30,""
rabbit,portrait-52x92,135,2,1,244,0.0510,16,""
rabbit,portrait-52x92,150,1,4,464,0.0970,30,""
rabbit,portrait-52x92,150,2,1,224,0.0468,10,""
rabbit,portrait-52x92,165,1,3,648,0.1355,39,""
rabbit,portrait-52x92,165,2,1,292,0.0610,20,""
snail,square-78,0,1,2,2880,0.4734,197,""
snail,square-78,0,2,2,2152,0.3537,142,""
snail,square-78,15,1,2,1892,0.3110,141,""
snail,square-78,15,2,2,1264,0.2078,85,""
snail,square-78,30,1,2,1488,0.2446,118,""
snail,square-78,30,2,3,956,0.1571,55,""
snail,square-78,45,1,2,1424,0.2341,111,""
snail,square-78,45,2,2,940,0.1545,64,""
snail,square-78,60,1,2,1500,0.2465,83,""
snail,square-78,60,2,2,972,0.1598,53,""
snail,square-78,75,1,2,1884,0.3097,118,""
snail,square-78,75,2,2,1280,0.2104,95,""
snail,square-78,90,1,2,2880,0.4734,197,""
snail,square-78,90,2,2,2152,0.3537,149,""
snail,square-78,105,1,2,1892,0.3110,120,""
snail,square-78,105,2,2,1264,0.2078,95,""
snail,square-78,120,1,2,1488,0.2446,104,""
snail,square-78,120,2,3,956,0.1571,67,""
snail,square-78,135,1,2,1424,0.2341,98,""
snail,square-78,135,2,2,940,0.1545,68,""
snail,square-78,150,1,2,1500,0.2465,119,""
snail,square-78,150,2,2,972,0.1598,58,""
snail,square-78,165,1,2,1884,0.3097,112,""
snail,square-78,165,2,2,1280,0.2104,96,""
snail,square-60,0,1,2,1552,0.4311,90,""
snail,square-60,0,2,2,1000,0.2778,79,""
snail,square-60,15,1,2,984,0.2733,72,""
snail,square-60,15,2,6,500,0.1389,30,""
snail,square-60,30,1,2,768,0.2133,52,""
snail,square-60,30,2,1,20,0.0056,1,""
snail,square-60,45,1,2,732,0.2033,53,""
snail,square-60,45,2,3,96,0.0267,9,""
snail,square-60,60,1,2,772,0.2144,53,""
snail,square-60,60,2,4,112,0.0311,9,""
snail,square-60,75,1,2,980,0.2722,68,""
snail,square-60,75,2,8,336,0.0933,22,""
snail,square-60,90,1,2,1552,0.4311,113,""
snail,square-60,90,2,2,1000,0.2778,80,""
snail,square-60,105,1,2,984,0.2733,59,""
snail,square-60,105,2,6,500,0.1389,32,""
snail,square-60,120,1,2,768,0.2133,58,""
snail,square-60,120,2,1,20,0.0056,1,""
snail,square-60,135,1,2,732,0.2033,67,""
snail,square-60,135,2,3,96,0.0267,7,""
snail,square-60,150,1,2,772,0.2144,37,""
snail,square-60,150,2,4,112,0.0311,9,""
snail,square-60,165,1,2,980,0.2722,56,""
snail,square-60,165,2,8,336,0.0933,35,""
snail,portrait-72x120,0,1,2,2408,0.2787,158,""
snail,portrait-72x120,0,2,2,1792,0.2074,123,""
snail,portrait-72x120,15,1,2,1544,0.1787,96,""
snail,portrait-72x120,15,2,2,1012,0.1171,66,""
snail,portrait-72x120,30,1,2,1212,0.1403,81,""
snail,portrait-72x120,30,2,2,744,0.0861,39,""
snail,portrait-72x120,45,1,2,1184,0.1370,72,""
snail,portrait-72x120,45,2,2,668,0.0773,44,""
snail,portrait-72x120,60,1,2,1344,0.1556,85,""
snail,portrait-72x120,60,2,2,832,0.0963,54,""
snail,portrait-72x120,75,1,2,1796,0.2079,112,""
snail,portrait-72x120,75,2,2,1232,0.1426,69,""
snail,portrait-72x120,90,1,2,3040,0.3519,201,""
snail,portrait-72x120,90,2,2,2252,0.2606,141,""
snail,portrait-72x120,105,1,2,1792,0.2074,118,""
snail,portrait-72x120,105,2,2,1228,0.1421,75,""
snail,portrait-72x120,120,1,2,1324,0.1532,93,""
snail,portrait-72x120,120,2,3,840,0.0972,62,""
snail,portrait-72x120,135,1,2,1184,0.1370,83,""
snail,portrait-72x120,135,2,2,668,0.0773,46,""
snail,portrait-72x120,150,1,2,1280,0.1481,93,""
snail,portrait-72x120,150,2,2,700,0.0810,45,""
snail,portrait-72x120,165,1,2,1560,0.1806,116,""
snail,portrait-72x120,165,2,2,1008,0.1167,65,""
snail,portrait-60x100,0,1,2,1552,0.2587,90,""
snail,portrait-60x100,0,2,2,1000,0.1667,79,""
snail,portrait-60x100,15,1,2,984,0.1640,72,""
snail,portrait-60x100,15,2,6,500,0.0833,30,""
snail,portrait-60x100,30,1,2,768,0.1280,52,""
snail,portrait-60x100,30,2,1,20,0.0033,1,""
snail,portrait-60x100,45,1,2,732,0.1220,53,""
snail,portrait-60x100,45,2,3,96,0.0160,9,""
snail,portrait-60x100,60,1,2,848,0.1413,49,""
snail,portrait-60x100,60,2,6,180,0.0300,11,""
snail,portrait-60x100,75,1,2,1128,0.1880,84,""
snail,portrait-60x100,75,2,2,696,0.1160,43,""
snail,portrait-60x100,90,1,2,1972,0.3287,126,""
snail,portrait-60x100,90,2,2,1368,0.2280,101,""
snail,portrait-60x100,105,1,2,1148,0.1913,82,""
snail,portrait-60x100,105,2,4,644,0.1073,45,""
snail,portrait-60x100,120,1,2,812,0.1353,55,""
snail,portrait-60x100,120,2,5,156,0.0260,10,""
snail,portrait-60x100,135,1,2,732,0.1220,67,""
snail,portrait-60x100,135,2,3,96,0.0160,7,""
snail,portrait-60x100,150,1,2,772,0.1287,37,""
snail,portrait-60x100,150,2,4,112,0.0187,9,""
snail,portrait-60x100,165,1,2,980,0.1633,56,""
snail,portrait-60x100,165,2,8,336,0.0560,35,""
snail,portrait-52x92,0,1,2,1100,0.2299,79,""
snail,portrait-52x92,0,2,7,456,0.0953,36,""
snail,portrait-52x92,15,1,2,664,0.1388,38,""
snail,portrait-52x92,15,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,30,1,2,520,0.1087,31,""
snail,portrait-52x92,30,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,45,1,3,452,0.0945,26,""
snail,portrait-52x92,45,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,60,1,2,476,0.0995,33,""
snail,portrait-52x92,60,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,75,1,2,792,0.1656,40,""
snail,portrait-52x92,75,2,3,124,0.0259,9,""
snail,portrait-52x92,90,1,2,1380,0.2885,101,""
snail,portrait-52x92,90,2,2,916,0.1915,69,""
snail,portrait-52x92,105,1,2,784,0.1639,58,""
snail,portrait-52x92,105,2,1,20,0.0042,1,""
snail,portrait-52x92,120,1,2,532,0.1112,37,""
snail,portrait-52x92,120,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,135,1,3,452,0.0945,36,""
snail,portrait-52x92,135,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,150,1,2,476,0.0995,27,""
snail,portrait-52x92,150,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
snail,portrait-52x92,165,1,2,688,0.1438,41,""
snail,portrait-52x92,165,2,0,0,0.0000,0,"repair: mask repair removed the entire region — the raw blob had no "
turtle,square-78,0,1,7,1468,0.2413,107,""
turtle,square-78,0,2,7,1000,0.1644,60,""
turtle,square-78,15,1,7,1060,0.1742,78,""
turtle,square-78,15,2,7,628,0.1032,40,""
turtle,square-78,30,1,7,956,0.1571,64,""
turtle,square-78,30,2,7,528,0.0868,35,""
turtle,square-78,45,1,7,1048,0.1723,61,""
turtle,square-78,45,2,7,624,0.1026,46,""
turtle,square-78,60,1,7,980,0.1611,71,""
turtle,square-78,60,2,7,512,0.0842,26,""
