cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
3,12,true,,60,6,8,2,0.35,2,0.45,1,33.39790199999993,214,1,7.644859813084112,0.36413708690330476,26,10.285046728971963,1,1070,9,0,0,0
3,13,true,,60,6,8,2,0.35,2,0.45,1,35.08742099999995,211,1,7.924170616113744,0.36047904191616764,24,13.962085308056873,1,926,14,0,0,0
3,14,true,,60,6,8,2,0.35,2,0.45,1,33.09774900000002,210,1,7.828571428571428,0.34774665042630937,25,13.614285714285714,1,1030,13,0,0,0
3,15,true,,60,6,8,2,0.35,2,0.45,1,37.01367200000004,215,1,7.758139534883721,0.3739495798319328,23,15.530232558139534,2,1009,20,0,0,0
3,16,true,,60,6,8,2,0.35,2,0.45,1,39.73371799999995,234,1,7.264957264957265,0.36984687868080096,19,14.752136752136753,4,1066,13,0,0,0
3,17,true,,60,6,8,2,0.35,2,0.45,1,34.237720999999965,209,1,8,0.3652694610778443,29,11.660287081339712,1,1056,8,0,0,0
3,18,true,,60,6,8,2,0.35,2,0.45,1,40.83861100000013,223,1,7.390134529147982,0.3444714459295261,27,12.560538116591928,1,999,12,0,0,0
3,19,true,,60,6,8,2,0.35,2,0.45,1,36.32729199999994,202,1,8.237623762376238,0.35318892900120336,18,15.806930693069306,2,861,12,0,0,0
3,20,true,,60,6,8,2,0.35,2,0.45,1,32.897887999999966,212,1,8.037735849056604,0.3813160987074031,23,10.64622641509434,3,930,15,0,0,1
3,21,true,,60,6,8,2,0.35,2,0.45,1,32.53337099999999,228,1,7.298245614035087,0.34596871239470517,23,13.736842105263158,2,1175,16,0,0,0
3,22,true,,60,6,8,2,0.35,2,0.45,1,34.506200000000035,216,1,7.851851851851852,0.35596221959858326,30,11.083333333333334,1,1066,16,0,0,0
3,23,true,,60,6,8,2,0.35,2,0.45,1,34.840958,213,1,7.812206572769953,0.35078219013237066,22,15,1,976,7,0,0,0
3,24,true,,60,6,8,2,0.35,2,0.45,1,33.842559000000165,235,1,7.114893617021276,0.34790419161676644,25,13.54468085106383,1,1167,7,0,0,0
3,25,true,,60,6,8,2,0.35,2,0.45,1,33.92445399999997,221,1,7.4389140271493215,0.3520097442143727,22,13.83710407239819,1,952,15,0,0,0
3,26,true,,60,6,8,2,0.35,2,0.45,1,33.39814799999999,215,1,7.72093023255814,0.36369119420989143,21,14.153488372093022,2,892,11,0,0,0
