cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
4,13,true,,40,6,8,2,0.5,2,0.45,1,10.066162000000077,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
4,14,true,,40,6,8,2,0.5,2,0.45,1,9.777532000000065,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
4,15,true,,40,6,8,2,0.5,2,0.45,1,18.33459300000004,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
5,1,true,,40,6,8,2,0.7,2,0.45,1,10.297504000000117,100,1,7.4,0.3617886178861789,12,10.24,1,301,5,0,0,0
5,2,true,,40,6,8,2,0.7,2,0.45,1,12.292337000000089,82,1,8.975609756097562,0.391008174386921,10,10.731707317073171,1,219,8,0,0,0
5,3,true,,40,6,8,2,0.7,2,0.45,1,11.405578999999989,103,1,7.223300970873787,0.37331536388140163,14,8.932038834951456,1,360,6,0,0,0
5,4,true,,40,6,8,2,0.7,2,0.45,1,11.36092399999984,98,1,7.469387755102041,0.3917808219178082,17,8.622448979591837,1,373,2,0,0,0
5,5,true,,40,6,8,2,0.7,2,0.45,1,10.714451999999937,96,1,7.375,0.3640226628895184,11,13.479166666666666,2,269,4,0,0,0
5,6,true,,40,6,8,2,0.7,2,0.45,1,9.449412999999822,92,1,7.956521739130435,0.34383561643835614,16,7.217391304347826,1,294,2,0,0,0
5,7,true,,40,6,8,2,0.7,2,0.45,1,10.57501400000001,95,1,7.621052631578947,0.3601108033240997,12,10.526315789473685,2,290,4,0,0,0
5,8,true,,40,6,8,2,0.7,2,0.45,1,9.297522999999956,84,1,8.666666666666666,0.3953168044077135,10,10.892857142857142,3,222,3,0,0,0
5,9,true,,40,6,8,2,0.7,2,0.45,1,15.448564000000033,98,1,7.510204081632653,0.3923705722070845,12,9.724489795918368,2,306,5,0,0,0
5,10,true,,40,6,8,2,0.7,2,0.45,1,11.620089999999891,100,1,7.24,0.37950138504155123,10,13.29,1,253,11,0,0,0
5,11,true,,40,6,8,2,0.7,2,0.45,1,10.399457999999868,92,1,7.6521739130434785,0.3575498575498576,12,10.967391304347826,1,259,8,0,0,0
5,12,true,,40,6,8,2,0.7,2,0.45,1,8.080601999999999,87,1,8.275862068965518,0.3607242339832869,16,7.068965517241379,1,299,6,0,0,0
5,13,true,,40,6,8,2,0.7,2,0.45,1,10.346686999999974,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
5,14,true,,40,6,8,2,0.7,2,0.45,1,9.87233399999991,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
5,15,true,,40,6,8,2,0.7,2,0.45,1,13.663302000000158,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
